2018-03-15 20:50:28,b'Never forget: United drags humans off planes. So... not even surprised at the latest incident and yet another reaso\xe2\x80\xa6 https://t.co/l52aUBvqEi'
2018-03-15 20:47:42,b'The latest The Red_BK Daily! https://t.co/gbqPo06kAv #mozlocal #unitedairlines'
2018-03-15 20:47:12,b'This latest #UnitedAirlines scandal has to inspire competing airlines marketing campaigns. \xe2\x80\x9cFly Airline X! We won\xe2\x80\x99t\xe2\x80\xa6 https://t.co/STjHARTC4Q'
2018-03-15 20:46:14,"b'#Trending: Sister of Dylann Roof and others face weapons, drug charges in HS incident\xe2\x80\x8b https://t.co/6NUdo3gyYs\xe2\x80\xa6 https://t.co/zprwM2PN3l'"
2018-03-15 20:46:06,"b'RT @abfabincali: #UnitedAirlines @united Another FAILURE by a United Flight Attendant, this time costing a 10 month old puppy its life. Own\xe2\x80\xa6'"
2018-03-15 20:45:20,b'RT @barmore27: #MaxineWaters  please fly #UnitedAirlines and maybe they will lose you or at least fly you to another country!\n\n#TrumpDerang\xe2\x80\xa6'
2018-03-15 20:45:19,"b'Man @united can\xe2\x80\x99t get it right. They beat their passengers, kill little dogs and send big ones to Japan. Who\xe2\x80\x99s runn\xe2\x80\xa6 https://t.co/3zCDJG1OQ2'"
2018-03-15 20:44:16,"b""Standard flight booking procedure... You people at @united should clean house. It's one fail after the next why wou\xe2\x80\xa6 https://t.co/WKmGzrXOzt"""
2018-03-15 20:43:00,b'RT @CaptKatyaSwann: You beat people &amp; throw them off planes; stuff defenseless small dogs in overhead bins &amp; kill them &amp; You then send a Do\xe2\x80\xa6'
2018-03-15 20:42:36,"b'For the third year in a row, United Airlines has the most pet deaths https://t.co/tPKy7W9Omw #Watercooler #Dogs\xe2\x80\xa6 https://t.co/9CwrCNTMhK'"
2018-03-15 20:42:20,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
2018-03-15 20:41:39,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
2018-03-15 20:40:52,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
2018-03-15 20:39:58,b'RT @greene_lizzy: HEARTBROKEN about the incident aboard #UnitedAirlines Animals are so vulnerable to humans and how we care for them.   I l\xe2\x80\xa6'
2018-03-15 20:39:36,b'flying... much needed 4-day weekend! \xf0\x9f\x98\x8d#FullFlight #UnitedAirlines #MeMyselfAndI #MusicBeats #LetsGoPlaces https://t.co/mX9IiyPwe3'
2018-03-15 20:38:26,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
